mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
MFNG,hsa-mir-345,0.332495571,0.006378346,0.068280053,-0.58044878,0.002350269,0.058688957,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5028403196919224,0.5437834076383681
SLC2A1,hsa-mir-378,0.395102045,0.001026445,0.017241509,-0.723263738,4.41E-05,0.004977984,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8273542957086322,0.7375206885545217
RAD1,hsa-mir-197,0.392574231,0.001112941,0.018366112,-0.596568635,0.001645586,0.047858045,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.7753807565580506,0.8427340131072207
TMEM176A,hsa-mir-23a,0.321262417,0.008533476,0.083886826,-0.58923725,0.00193961,0.052565205,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.036788670894333166,0.7216925047573296
KCTD21,hsa-mir-132,0.409790617,0.000633323,0.011728162,-0.565413209,0.003225144,0.070019374,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8204372763112033,0.42532602610907083
PCYT1B,hsa-let-7c,0.676306145,4.60E-10,3.85E-08,-0.606521907,0.001308088,0.041917204,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4593479618452631,0.4301519654179783
CDCA7L,hsa-mir-708,0.469917754,6.87E-05,0.001849164,-0.533283752,0.006049498,0.098844645,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.7760860428530907,0.5563497455768013
ZNF490,hsa-mir-326,-0.350648852,0.00389539,0.047830904,0.61599598,0.001043935,0.036819365,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6525898278299949,0.3932757190292905
APCDD1L,hsa-mir-132,0.896553485,0,0,-0.583057852,0.002221264,0.056842939,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.2535414532627854,0.42532602610907083
PROM2,hsa-mir-940,0.316990881,0.009506198,0.090453155,-0.6027845,0.00142708,0.044082812,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5263070309440613,0.8244011191428098
FAHD1,hsa-mir-141,0.372732518,0.002055303,0.029541968,-0.537876796,0.005549825,0.094480181,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1987059103599342,4.5453176708474565
MYL3,hsa-mir-326,0.330340307,0.006750237,0.071109119,-0.547159325,0.004645305,0.085774883,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.18932613748834265,0.3932757190292905
MPZL1,hsa-mir-96,-0.362234832,0.002800781,0.037396528,0.62830159,0.000770381,0.030834482,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4216294795036568,7.802999589180372
SUCLG2,hsa-mir-181c,0.384821447,0.001420789,0.022233024,-0.680700306,0.00018051,0.01264668,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0602039827535947,0.36139799706039194
NOL3,hsa-mir-766,0.315870374,0.009776816,0.092202709,-0.601999063,0.001453235,0.044540987,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0584030666538002,2.0858630580175337
PDSS1,hsa-mir-23a,0.452112358,0.000138467,0.003349104,-0.734699822,2.89E-05,0.003724323,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7347813446881231,0.7216925047573296
DNASE1L2,hsa-mir-497,0.403253339,0.000787296,0.013984795,-0.608855792,0.001238194,0.04059152,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.951530484177141,0.2788745175324411
ABCC6,hsa-mir-203,0.43697002,0.000244092,0.005378411,-0.70444283,8.47E-05,0.007709595,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.0854589426021426,0.4947712619017015
MDM4,hsa-mir-204,0.333315006,0.006241748,0.067219099,-0.564657783,0.003275558,0.070599585,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7951870012308928,0.10297163414087614
RNF24,hsa-mir-940,0.397963815,0.000935886,0.016029142,-0.600561358,0.001502177,0.045401245,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.34035800328549365,0.8244011191428098
RNASEH2B,hsa-mir-197,0.320296119,0.00874557,0.085331088,-0.703920288,8.62E-05,0.007791916,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7713418822513672,0.8427340131072207
PDCD11,hsa-mir-1288,0.383188897,0.001494646,0.023122868,-0.579667394,0.002390126,0.059222369,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9203795590171343,0.833382352917498
CBX2,hsa-mir-590,0.470034833,6.83E-05,0.001841489,-0.601531293,0.001469006,0.044833893,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5857603897606154,1.2544101744103522
SORD,hsa-mir-625,0.316727662,0.009569176,0.090847979,-0.59290702,0.001787263,0.050190359,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3318210408632295,1.1376509698881738
KLHL14,hsa-mir-32,0.399442977,0.00089197,0.01543752,-0.597674918,0.001604722,0.047173965,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.06612696765274993,0.598609683020255
CLINT1,hsa-mir-335,0.415641692,0.000519275,0.00998332,-0.532677072,0.006118236,0.099464699,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7394449125819319,0.28764613941973094
ST7,hsa-mir-211,-0.40770852,0.000679102,0.012407072,0.636158818,0.000630239,0.027153436,targetprofiler-Yes,targetscan-NO,miRanda-Yes,2.9908243452020336,4.6457015780375635
SLC9A3R1,hsa-mir-181c,0.356453446,0.003306941,0.042352951,-0.71259828,6.42E-05,0.006410393,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.6252590246118428,0.36139799706039194
SLC2A13,hsa-mir-421,0.410721085,0.000613786,0.011439355,-0.543762764,0.004960643,0.088958854,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.47095608207715817,1.392055287770918
C17orf86,hsa-mir-655,0.711399627,2.17E-11,2.22E-09,-0.54745702,0.004618492,0.085488513,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6686180661713315,1.3090116616610854
DHX30,hsa-mir-766,-0.401982558,0.000820898,0.014450352,0.591925678,0.001826962,0.050819137,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.2532260528580677,2.0858630580175337
KIAA1522,hsa-mir-891b,0.344701762,0.0045928,0.053971907,-0.53909437,0.005423348,0.093411957,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.0293385937602717,118.69162461524981
DNM3,hsa-mir-204,0.583553727,2.71E-07,1.36E-05,-0.536540071,0.005691527,0.095722345,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.1787855390535636,0.10297163414087614
NAV1,hsa-mir-1288,0.316782388,0.009556053,0.09077598,-0.565055065,0.003248962,0.070308359,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7136064259303944,0.833382352917498
BIN1,hsa-mir-874,-0.313721094,0.0103147,0.095605156,0.572313828,0.002794329,0.064696802,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.3798657011356402,9.838382864820739
NRXN3,hsa-mir-203,0.355293619,0.003417768,0.0433859,-0.68518974,0.000157275,0.011557752,targetprofiler-NO,targetscan-Yes,miRanda-NO,27.789181419665578,0.4947712619017015
RASA4,hsa-mir-1266,0.479950715,4.54E-05,0.001297953,-0.61600314,0.001043754,0.036817345,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7975532857883538,1.5771933549472101
SORT1,hsa-mir-935,-0.377930711,0.001756583,0.02618723,0.774027773,5.64E-06,0.001249,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.439541466593828,1.6534657441009801
PPP1R9A,hsa-mir-326,-0.343964562,0.004686518,0.054763932,0.532653591,0.00612091,0.099491271,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5831973457867483,0.3932757190292905
RTTN,hsa-mir-497,0.383150943,0.001496403,0.023143189,-0.551850848,0.004237683,0.081580728,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4366014296112756,0.2788745175324411
RAD51C,hsa-mir-98,0.416641898,0.000501765,0.009716513,-0.618370389,0.000985448,0.035592303,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5622836944388611,0.5447142534963656
TSPAN14,hsa-mir-888,0.314303733,0.010166406,0.094651152,-0.555988587,0.003903676,0.077813635,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.6426202583945044,105.49376505259602
PRLR,hsa-mir-345,-0.323788004,0.008000196,0.080199066,0.553699387,0.004085597,0.079843979,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.9111730358944996,0.5437834076383681
RHOD,hsa-mir-204,0.394748299,0.001038172,0.01739688,-0.538130216,0.005523299,0.094244222,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6375433841450617,0.10297163414087614
HTR1F,hsa-mir-656,0.643896818,5.47E-09,3.80E-07,-0.604103647,0.001384061,0.04330377,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5284568679923983,0.9405938351178694
MXD4,hsa-mir-585,-0.331413086,0.006562817,0.06970519,0.615192147,0.001064401,0.037230852,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2996059170064536,0.2861016876412144
ORAI2,hsa-mir-182,-0.322104106,0.008352404,0.082663707,0.552963958,0.004145541,0.080500485,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.37116163410264796,9.028667382790683
SLC30A7,hsa-mir-221,-0.576400503,4.09E-07,1.99E-05,0.538288346,0.0055068,0.094125618,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8070295382421808,12.197263479487585
FBF1,hsa-mir-940,0.421202584,0.000428537,0.008548727,-0.543518662,0.004983984,0.089204407,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7296428850408389,0.8244011191428098
TMEM220,hsa-mir-192,-0.347724098,0.004225675,0.050813926,0.724045113,4.28E-05,0.004881003,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4557569177786605,0.06645608178341143
CCBE1,hsa-mir-592,-0.312982263,0.010505449,0.096812164,0.589661493,0.001921448,0.0522695,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.571284910676647,2.0579267405545716
SLCO2B1,hsa-mir-1271,0.686580997,1.97E-10,1.74E-08,-0.537690151,0.005569431,0.094663562,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2845077181302893,0.3975005453593742
BHLHB9,hsa-mir-592,0.354725287,0.003473269,0.043896332,-0.546380017,0.004716119,0.086465275,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4980836572214762,2.0579267405545716
RNF152,hsa-mir-203,0.328758741,0.00703511,0.073198168,-0.653627741,0.000395249,0.020502458,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.4880105153936176,0.4947712619017015
PDLIM2,hsa-mir-629,0.338815812,0.005389514,0.0605127,-0.769780791,6.83E-06,0.001409035,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.21561598034942042,1.3329442564717202
CCDC51,hsa-mir-181c,0.497872642,2.10E-05,0.000669083,-0.602155279,0.001448,0.044430586,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.6756275145979587,0.36139799706039194
ZSCAN2,hsa-mir-1262,0.322664734,0.008233667,0.081841794,-0.788272859,2.88E-06,0.000786929,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.135430318497757,1.141544518086633
RFWD3,hsa-mir-1266,-0.347901146,0.004204998,0.050617909,0.541985464,0.005132713,0.090627098,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6350549009695245,1.5771933549472101
USP24,hsa-mir-940,0.436103527,0.000251941,0.005525158,-0.552478671,0.004185502,0.080977456,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5851263796307975,0.8244011191428098
RUNDC1,hsa-mir-141,-0.326659269,0.007429518,0.07609562,0.576101231,0.002579435,0.061871524,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7230736574187222,4.5453176708474565
CBX2,hsa-mir-378c,0.372792443,0.002051615,0.029504595,-0.765036761,8.42E-06,0.001624004,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5857603897606154,0.5342158381327985
C9orf93,hsa-mir-1262,-0.32428913,0.007897918,0.07947775,0.552379561,0.004193703,0.081077018,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5723861557379242,1.141544518086633
DNM3,hsa-mir-421,0.381559946,0.001571764,0.024049601,-0.631830127,0.000704428,0.029173705,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.1787855390535636,1.392055287770918
FHDC1,hsa-mir-181d,-0.383566451,0.001477265,0.022918889,0.744255457,1.99E-05,0.002916989,targetprofiler-Yes,targetscan-NO,miRanda-NO,5.66993036368855,0.32684455728148476
MYEF2,hsa-mir-935,-0.365832031,0.002521864,0.03454923,0.580712639,0.002336938,0.058486942,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1312773908544353,1.6534657441009801
TAF1C,hsa-mir-513c,0.361246866,0.00288205,0.038183338,-0.620073868,0.000945249,0.034768072,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0176748626164935,0.18370257807115717
YIF1B,hsa-mir-1269,0.350087663,0.003956929,0.048391624,-0.595423707,0.001688813,0.048594219,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8455805553843576,1.5550393221437038
ROBO3,hsa-mir-513c,0.385180146,0.001405008,0.022048736,-0.64745893,0.00046758,0.022682162,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.28429666956276345,0.18370257807115717
SKA2,hsa-mir-377,0.54198857,2.60E-06,0.000105355,-0.644555933,0.000505423,0.023792502,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.634453656992576,0.5793353782878355
BRWD1,hsa-mir-503,0.31788475,0.009295016,0.08904698,-0.574537968,0.002666362,0.063062777,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7483986096818878,1.1119507563648852
NT5E,hsa-mir-935,0.602431333,8.72E-08,4.83E-06,-0.62379302,0.000862371,0.032919261,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6278008761727687,1.6534657441009801
SCG5,hsa-mir-222,-0.328253248,0.007128355,0.073885167,0.637076527,0.000615412,0.026771501,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.8679590811050464,10.829865778156416
ZFP37,hsa-mir-377,0.496581253,2.23E-05,0.000703075,-0.561059901,0.003524946,0.073545731,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.18948002211374676,0.5793353782878355
PPP3R1,hsa-mir-1271,0.399610776,0.000887107,0.015370755,-0.571062402,0.002868602,0.065589551,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7187520118304793,0.3975005453593742
ECE2,hsa-mir-145,0.598667595,1.10E-07,5.97E-06,-0.596542093,0.001646577,0.047865427,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7109577767420998,0.24093897791939958
FLOT1,hsa-mir-145,0.422821209,0.000404986,0.008162276,-0.602540595,0.001435158,0.044211049,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6329326782932518,0.24093897791939958
PFKFB3,hsa-mir-182,-0.321208478,0.008545195,0.083968452,0.705306876,8.23E-05,0.007577465,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.08031601867063738,9.028667382790683
TMPRSS2,hsa-mir-1271,-0.335998743,0.005812202,0.063861963,0.535005192,0.005857974,0.097178492,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.547502692685354,0.3975005453593742
RAB11B,hsa-mir-186,-0.346612258,0.004357594,0.051951163,0.587171218,0.002030167,0.053920236,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3064012380159058,0.8739150308976713
PIP4K2A,hsa-mir-31,0.468942036,7.14E-05,0.001911328,-0.541288685,0.00520153,0.09132492,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0395772374007362,0.8368724603851131
RTKN2,hsa-mir-222,-0.386520965,0.001347406,0.021335579,0.594504624,0.001724214,0.049197897,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.48962281766011306,10.829865778156416
FYCO1,hsa-mir-30a,0.336223269,0.005777474,0.06358609,-0.556365797,0.003874367,0.077529518,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.7366602950413585,0.6143766054341347
SUCLA2,hsa-mir-335,0.554172131,1.38E-06,5.97E-05,-0.535475414,0.005806553,0.096740547,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6919563351221719,0.28764613941973094
TRIM52,hsa-mir-377,0.363318936,0.00271396,0.036516105,-0.560478568,0.003566714,0.074053577,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5815808508893046,0.5793353782878355
TMEM159,hsa-mir-766,0.338025405,0.005505285,0.061442436,-0.565351633,0.003229229,0.070072727,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6848048688462611,2.0858630580175337
UBE4A,hsa-mir-506,0.376903246,0.001812335,0.026815078,-0.629094557,0.000755112,0.030429124,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.4065285167720314,0.10634235571036713
RIOK1,hsa-mir-204,0.381395847,0.001579728,0.024146089,-0.656002873,0.000370116,0.019683491,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.6073299740150995,0.10297163414087614
RBPMS2,hsa-mir-23b,0.338966202,0.00536773,0.060338752,-0.594318685,0.001731452,0.049316184,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.904728668771781,0.5023782759806027
STK40,hsa-mir-1266,0.38861529,0.001261681,0.020281112,-0.625131125,0.000834128,0.03233408,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1802267464380758,1.5771933549472101
PDK1,hsa-mir-1976,0.367882155,0.002374249,0.033016747,-0.606513227,0.001308355,0.041922293,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8031082866119434,1.3372446678324954
CPT1B,hsa-mir-363,-0.408009,0.000672315,0.012306964,0.658432018,0.000345863,0.01891553,targetprofiler-NO,targetscan-NO,miRanda-Yes,7.137234301522186,0.5154893618347178
SLC5A6,hsa-mir-424,0.557939533,1.13E-06,4.99E-05,-0.53568421,0.005783842,0.096530941,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1071220182756851,0.8452863242821164
SEC61A2,hsa-mir-421,0.315727712,0.009811747,0.092415788,-0.6156851,0.001051809,0.036963228,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4205458526709474,1.392055287770918
THY1,hsa-mir-143,0.475957065,5.36E-05,0.001497457,-0.677683303,0.000197764,0.01342686,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.20802311761554776,0.3770090626252707
DNAJC12,hsa-mir-181d,0.355840071,0.003365147,0.042893764,-0.729201985,3.55E-05,0.004309079,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.0736045003087964,0.32684455728148476
UBAC2,hsa-mir-1307,0.327007104,0.007362865,0.075605356,-0.555441203,0.00394654,0.078289281,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8146468625899156,1.298252006969118
SEC61A2,hsa-mir-95,0.461945356,9.44E-05,0.0024214,-0.697820961,0.000105346,0.008895501,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4205458526709474,0.2430555725746575
PKN3,hsa-mir-378,0.329752615,0.006854889,0.071873665,-0.69419462,0.000118431,0.009603871,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.3795369250175119,0.7375206885545217
MYLK3,hsa-mir-1266,0.448386184,0.000159589,0.003778006,-0.536835671,0.005659933,0.095451601,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.07764792389512756,1.5771933549472101
RASSF4,hsa-mir-193a,0.443612532,0.00019097,0.004388989,-0.556487752,0.003864932,0.077470658,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8025172278055532,0.5861734096629486
BCL2L2,hsa-mir-1296,-0.348887182,0.004091473,0.049609707,0.561370924,0.00350277,0.07329794,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.9481282082649487,1.0732016850678503
XYLB,hsa-mir-589,0.341835651,0.004966713,0.057130915,-0.603381581,0.001407468,0.043759222,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.12693096431259637,1.5907800827445417
MBNL1,hsa-mir-375,-0.32193265,0.008389015,0.082913364,0.678707934,0.000191749,0.013149906,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.206653009860486,1.6585684600830306
ASPH,hsa-mir-155,0.504371764,1.57E-05,0.00051885,-0.539650101,0.005366431,0.092843054,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9367048672113549,1.0702340792006904
CASC3,hsa-mir-940,0.397844915,0.0009395,0.01607867,-0.58740463,0.002019758,0.053775418,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5921714347232779,0.8244011191428098
C10orf55,hsa-mir-1226,0.382709527,0.001516979,0.023391997,-0.559993491,0.003601886,0.074465226,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.08522368564688579,0.5289290442010846
FOXQ1,hsa-mir-378,0.453187594,0.000132869,0.003233668,-0.60893076,0.001236003,0.040550329,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.10122655982113785,0.7375206885545217
TMEM63C,hsa-mir-10a,0.368183399,0.002353222,0.03279066,-0.774005957,5.65E-06,0.001249533,targetprofiler-Yes,targetscan-NO,miRanda-NO,6.16238793140755,1.767051532037896
PDLIM2,hsa-mir-31,0.396595001,0.000978259,0.0166032,-0.683424618,0.000166077,0.011992543,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.21561598034942042,0.8368724603851131
SYNGR3,hsa-mir-676,0.318125355,0.009238874,0.088683966,-0.683393587,0.000166236,0.011998571,targetprofiler-NO,targetscan-Yes,miRanda-NO,33.28623340085362,1.9432843963561053
SLC35F3,hsa-mir-1976,-0.324907185,0.007773351,0.07859517,0.664187768,0.000293845,0.017116654,targetprofiler-Yes,targetscan-Yes,miRanda-NO,15.303077686530326,1.3372446678324954
HOXD11,hsa-mir-204,0.510714876,1.18E-05,0.000402841,-0.665113299,0.000286151,0.016837225,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.2045109213434305,0.10297163414087614
C6orf134,hsa-mir-182,-0.498111631,2.08E-05,0.000662751,0.677519721,0.00019874,0.013464999,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.3803856586579832,9.028667382790683
CCDC51,hsa-mir-181d,0.38038645,0.001629516,0.024726432,-0.630660488,0.000725726,0.02970462,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6756275145979587,0.32684455728148476
MYO5B,hsa-mir-214,-0.35718181,0.003238988,0.041692424,0.611528244,0.001162128,0.039159379,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.4141224510174606,0.24011050977048556
SKA2,hsa-mir-653,0.422579771,0.000408423,0.008218081,-0.581058443,0.002319566,0.058257682,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.634453656992576,2.949118687082989
AGPAT6,hsa-mir-203,0.365214758,0.002567887,0.035013701,-0.568573327,0.00302133,0.067528989,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.3344107781518186,0.4947712619017015
SLC35E2,hsa-mir-377,0.414698468,0.000536295,0.010250149,-0.542949411,0.005038775,0.08975029,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.548125083437584,0.5793353782878355
ZDHHC3,hsa-mir-629,-0.36168438,0.002845805,0.037831864,0.692594046,0.000124646,0.009925515,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9134086056198503,1.3329442564717202
RAD1,hsa-mir-376b,0.388919716,0.001249638,0.02012454,-0.552171812,0.004210938,0.081278062,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7753807565580506,0.8237449747952819
NSL1,hsa-mir-186,0.402950773,0.000795181,0.014096265,-0.55076486,0.004329243,0.082559258,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4927083550831289,0.8739150308976713
TNPO2,hsa-mir-1226,-0.33026322,0.006763884,0.071200344,0.547584436,0.004607056,0.085361169,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.0764925135648844,0.5289290442010846
TMTC2,hsa-mir-211,0.556595993,1.22E-06,5.32E-05,-0.617310224,0.001011203,0.036135775,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.3183928355986579,4.6457015780375635
CDC14A,hsa-mir-98,-0.408825173,0.00065419,0.012036931,0.609158669,0.001229363,0.040424164,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.2412691209229962,0.5447142534963656
C10orf55,hsa-mir-98,0.360669341,0.002930524,0.038680905,-0.690509944,0.000133166,0.010380749,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.08522368564688579,0.5447142534963656
SAMD5,hsa-mir-505,-0.345203544,0.004529962,0.053433506,0.547064762,0.00465385,0.085839332,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1328091752612326,0.4337360291542238
SEC61A2,hsa-mir-497,0.460260303,0.000100931,0.002560657,-0.66678263,0.000272719,0.016336547,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4205458526709474,0.2788745175324411
AKR7L,hsa-mir-3934,0.440507541,0.000214319,0.004825506,-0.569348669,0.002973032,0.066939741,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.2270065234746577,0.6519982682156453
C6orf211,hsa-mir-181c,0.376362827,0.001842291,0.027151052,-0.754767895,1.30E-05,0.002190358,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5257882830897145,0.36139799706039194
IL10RB,hsa-mir-1976,0.593172865,1.54E-07,8.10E-06,-0.532945711,0.006087718,0.099210588,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7355190234928223,1.3372446678324954
PLEKHH1,hsa-mir-132,-0.348406014,0.004146528,0.05010102,0.62730369,0.000789974,0.031304166,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.826984771104962,0.42532602610907083
ICA1L,hsa-mir-653,0.34747314,0.004255138,0.051046472,-0.670876767,0.00024208,0.01515198,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3729834106273433,2.949118687082989
DAGLA,hsa-mir-940,0.548588826,1.85E-06,7.77E-05,-0.580738787,0.002335621,0.058472025,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.4472950900053156,0.8244011191428098
ITGB8,hsa-mir-203,0.335286009,0.005923663,0.064735951,-0.582924778,0.002227694,0.056946752,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2817057721157355,0.4947712619017015
ASCC1,hsa-mir-744,0.391064095,0.001167701,0.01909154,-0.61637573,0.001034384,0.036620443,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4933332645666889,0.6025466842227066
WARS2,hsa-mir-1287,0.339562458,0.005282128,0.059660342,-0.551665276,0.004253212,0.081735397,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.49999257371797867,0.33896726726116405
TJP1,hsa-mir-412,-0.325725634,0.007611042,0.077412944,0.59969954,0.001532188,0.045916879,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.7867388126699008,0.5598244098011337
C5orf28,hsa-mir-203,-0.358316621,0.003135587,0.040677449,0.627759778,0.000780966,0.031079713,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6817882230848263,0.4947712619017015
RAD18,hsa-mir-378,0.400605494,0.000858772,0.014984111,-0.664401154,0.000292055,0.017047776,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.039710691601798,0.7375206885545217
SCRN1,hsa-mir-1271,-0.341721332,0.004982169,0.057244945,0.615591162,0.001054199,0.037008434,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.0473211084853955,0.3975005453593742
CASP10,hsa-mir-182,-0.378288531,0.001737531,0.025967194,0.666510739,0.000274869,0.016414863,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3236611056562731,9.028667382790683
KIAA0907,hsa-mir-412,0.618299688,3.17E-08,1.92E-06,-0.56202908,0.003456234,0.072739904,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7543186208060484,0.5598244098011337
