mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
PTCD3,hsa-mir-149,0.14080777,0.016232379,0.079778109,-0.526435977,0.00196767,0.034422725,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1334612920443925,1.0999441527475284
NUDT19,hsa-mir-144,0.13859668,0.018004159,0.085860201,-0.491595925,0.004270667,0.055069747,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0749968994995964,2.3369569856844943
PANK3,hsa-mir-222,0.189382896,0.001169775,0.011458521,-0.517663351,0.0024101,0.038942973,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.5153483207266022,1.3795671282797068
CASK,hsa-mir-421,-0.214582394,0.000226207,0.00324596,0.480331235,0.005395852,0.063448117,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.5272943289545629,1.4082117698693397
C1orf186,hsa-mir-942,-0.207849956,0.000357728,0.004625659,0.456775666,0.008588397,0.084008339,targetprofiler-NO,targetscan-Yes,miRanda-NO,13.8177126494348,2.1910991965190476
UBL4A,hsa-mir-378,0.223655746,0.000119227,0.001962489,-0.487292632,0.004674049,0.058120705,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.139262972950966,0.6700115691289259
TMEM170B,hsa-mir-500a,0.268037406,3.52E-06,0.000112408,-0.488547522,0.004553174,0.05723252,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6379411945960933,0.5898136713786983
STMN3,hsa-mir-370,-0.136965008,0.019417535,0.090529673,0.519496217,0.00231113,0.037940796,targetprofiler-Yes,targetscan-Yes,miRanda-NO,5.605955221594486,0.3909126671636507
GRHL1,hsa-mir-548q,0.155118377,0.008030267,0.048144969,-0.457687331,0.008440238,0.083105344,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.464998781924773,0.4943382040496471
PIK3CA,hsa-mir-10a,0.217875203,0.000179841,0.002711633,-0.457877543,0.008409601,0.082928789,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7794325845721637,0.7719093833096139
PTK2,hsa-mir-433,0.152449994,0.009196827,0.053124389,-0.465993166,0.00718741,0.075438104,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7550919465186187,0.27095952072771945
SLC12A6,hsa-mir-676,-0.150475085,0.010154724,0.057057627,0.453135512,0.009202152,0.087610621,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8590346711615429,0.7830018654530534
CELSR1,hsa-mir-676,-0.145627754,0.012889751,0.067727985,0.477319732,0.005736502,0.065833798,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8794515551544745,0.7830018654530534
TCP11,hsa-mir-200b,0.168959216,0.003844681,0.02799586,-0.500562089,0.003525364,0.049054273,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.3711253448354799,1.046052309471908
MAP2K1,hsa-mir-506,0.197323348,0.000711949,0.007850293,-0.462378433,0.007711683,0.078737972,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.733810564194494,0.08193009120433989
TRIM58,hsa-mir-345,-0.164074196,0.005017814,0.034122959,0.444073327,0.010893328,0.096886411,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8398522212789017,0.5793491180889389
ADIPOR2,hsa-mir-200b,-0.205798679,0.000410177,0.005138664,0.529119975,0.001847276,0.033096169,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9966008190826674,1.046052309471908
SOX8,hsa-mir-184,0.18755665,0.00130774,0.012484027,-0.469603197,0.006694412,0.072303404,targetprofiler-NO,targetscan-Yes,miRanda-Yes,11.263466475620003,0.02665146468870859
CALML4,hsa-mir-31,0.228322767,8.49E-05,0.001495962,-0.680360954,1.83E-05,0.001817556,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1567333848948336,5.3020946961317605
CLN6,hsa-mir-20a,0.198482964,0.000661078,0.007418672,-0.536168165,0.001561165,0.029803369,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.455295730138523,1.640186496163599
LEO1,hsa-mir-203,0.204529993,0.000446103,0.00548141,-0.507298508,0.003041926,0.044832105,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.934257999576281,0.5891323741828147
ARMC1,hsa-mir-222,0.142516117,0.01496975,0.075309442,-0.529682044,0.001822893,0.032826382,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8103998360798468,1.3795671282797068
BZRAP1,hsa-mir-581,-0.244547001,2.47E-05,0.000555692,0.580979458,0.000489144,0.014511257,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.136370640407347,1.2272717352039286
FAM172A,hsa-mir-222,0.233898721,5.60E-05,0.001074371,-0.47924592,0.005516566,0.064310638,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5683431156824422,1.3795671282797068
BTBD7,hsa-mir-155,-0.195763286,0.000786103,0.008465136,0.500840654,0.003504133,0.048867124,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.4181575235277513,3.592311562808589
CDK14,hsa-mir-877,-0.144460541,0.013638112,0.070470325,0.603618358,0.000254684,0.009639788,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8441299617210378,1.119907646282115
MAPK4,hsa-mir-136,-0.14266644,0.014862882,0.074938006,0.457004236,0.008551045,0.083787115,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.1526622961381,0.2448088010225219
ABHD10,hsa-mir-31,0.437542618,4.88E-15,1.24E-12,-0.691243721,1.18E-05,0.001374768,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8807508403212071,5.3020946961317605
MANEAL,hsa-mir-370,0.15893178,0.006591805,0.041667561,-0.474516845,0.006069915,0.068151972,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8635869253519637,0.3909126671636507
PBLD,hsa-mir-19a,0.191121254,0.001051006,0.010562066,-0.677794808,2.03E-05,0.001940117,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.2631356580487894,1.404157206518435
PABPN1,hsa-mir-940,0.138464341,0.018115355,0.086238409,-0.568102684,0.000694418,0.017993906,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3683469007329223,1.0800878066046804
MRO,hsa-mir-581,0.269479072,3.11E-06,0.000101335,-0.493417468,0.00410916,0.053801068,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.10262261386146025,1.2272717352039286
DTWD1,hsa-mir-653,0.190740447,0.001076032,0.010756097,-0.564771468,0.000758553,0.019044622,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.9470368472651255,0.6637066050261717
PDE4D,hsa-mir-30a,0.224250642,0.000114219,0.001895801,-0.547363575,0.001185944,0.025149297,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.255750841457878,0.7932785149172993
RFX5,hsa-mir-31,-0.200717976,0.000572388,0.006645046,0.609550251,0.000212896,0.008573958,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.9872011836618434,5.3020946961317605
VPS4B,hsa-mir-10b,0.270816689,2.76E-06,9.18E-05,-0.456036024,0.008710214,0.084741784,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7544686084835549,0.21078198620708435
LRRC56,hsa-mir-224,-0.164133707,0.005001771,0.034043266,0.514294839,0.00260161,0.040795083,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.7451733007979005,2.3969138611261496
DAPK1,hsa-mir-664,-0.234867763,5.21E-05,0.001013654,0.475819416,0.005912966,0.067024159,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.058904338252892,1.2399236141858918
CABP4,hsa-mir-345,0.166565139,0.004384491,0.030854012,-0.466048653,0.007179605,0.075390389,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.819304692753469,0.5793491180889389
DNAJC6,hsa-mir-17,0.1472042,0.011936486,0.064103538,-0.467399021,0.006991868,0.074213769,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4961340038345373,1.608467635400364
GBE1,hsa-mir-221,0.224170889,0.000114878,0.001904734,-0.643733621,7.04E-05,0.004264738,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8226903563939598,1.3277036394442534
MRO,hsa-mir-589,0.165333934,0.004687913,0.032423942,-0.551303169,0.00107414,0.023687481,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.10262261386146025,2.3749655378420624
C18orf54,hsa-mir-664,-0.177177787,0.002417735,0.019844931,0.493150976,0.004132455,0.053992152,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7347029795331905,1.2399236141858918
FUT6,hsa-mir-217,-0.143524235,0.014265758,0.072769135,0.469330685,0.006730593,0.072538919,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5577776270123231,0.1406996985026888
SEMA5A,hsa-mir-217,-0.140806326,0.016233484,0.079781688,0.446910259,0.010337819,0.093893553,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.089623334649928,0.1406996985026888
SRPX2,hsa-mir-92b,-0.136894232,0.019480966,0.090745556,0.522733928,0.002144907,0.036251574,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7894469885398622,1.7099573263501815
HOXD11,hsa-mir-625,-0.211996559,0.000270204,0.003726612,0.648231258,6.03E-05,0.003858564,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.26476588229947295,3.8096054316046253
TRIB3,hsa-mir-1271,-0.179806275,0.002075601,0.017708069,0.554121388,0.000999939,0.022654455,targetprofiler-Yes,targetscan-NO,miRanda-NO,4.359717450669362,1.1896799016578063
NDST1,hsa-mir-1266,-0.166351342,0.004435875,0.031122198,0.590565803,0.000373227,0.012230971,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6113853875377323,1.7902833206739064
C2orf15,hsa-mir-17,-0.150787187,0.009997698,0.056421768,0.610979882,0.000203787,0.00834566,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.0010071916180867,1.608467635400364
L3MBTL3,hsa-mir-200a,0.212830198,0.000255216,0.003565688,-0.523037707,0.002129859,0.036103075,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.2447329157860774,1.1341594417435068
FCHSD1,hsa-mir-1226,0.13443247,0.0218022,0.098160809,-0.624263983,0.000134354,0.0064292,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.5783534358964646,1.5382551927673023
SLFN13,hsa-mir-581,-0.152200098,0.009313427,0.053597479,0.577070533,0.000544878,0.015513445,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.63655071329853,1.2272717352039286
SYNGR1,hsa-mir-211,0.172658332,0.003127957,0.024041598,-0.464823304,0.007353658,0.076476157,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0489614828646128,5.9141213198339715
IL17RD,hsa-mir-31,0.257972783,8.30E-06,0.000228245,-0.521879508,0.00218773,0.036698558,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5572847824238674,5.3020946961317605
VLDLR,hsa-mir-182,-0.144662676,0.013505842,0.069990222,0.459844465,0.008098283,0.081092862,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.4089778958944261,3.973306939288973
DSEL,hsa-mir-1266,0.207071854,0.000376842,0.004815261,-0.611206269,0.000202377,0.008311927,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.960474589779928,1.7902833206739064
ZC3H7B,hsa-mir-877,-0.209784995,0.000314035,0.004187257,0.462541085,0.007687413,0.078561755,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6409222819937407,1.119907646282115
TPD52,hsa-mir-449a,0.25583325,9.91E-06,0.000263855,-0.527740884,0.00190831,0.033777372,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4280009621966716,1.4270050589620569
SRGAP3,hsa-mir-20a,-0.174606053,0.002801424,0.022155925,0.659775294,3.99E-05,0.002986553,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6552610057742423,1.640186496163599
USP14,hsa-mir-186,0.143048729,0.01459411,0.073962185,-0.475650591,0.005933111,0.067170573,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.002256415593287,1.263387462120842
SUSD4,hsa-mir-143,0.21290493,0.000253911,0.003551266,-0.463725838,0.007512581,0.077496394,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.16175468921987501,0.3382829472690983
ATP9A,hsa-mir-96,-0.16759032,0.004145481,0.029606763,0.457787076,0.008424161,0.083007867,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0481126676064174,3.155378758196169
SHMT2,hsa-mir-17,0.149363086,0.0107321,0.059380999,-0.735553182,1.62E-06,0.000379875,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5724459372920332,1.608467635400364
SPDYE3,hsa-mir-765,-0.21896197,0.000166602,0.002553316,0.481746639,0.005241827,0.062354452,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4177186269408435,0.9658192254349969
RNF165,hsa-mir-598,0.259370333,7.38E-06,0.000207348,-0.581651819,0.000480083,0.014341286,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5168173058364974,1.0501068049771847
ZFYVE20,hsa-mir-203,0.142936495,0.014672572,0.074249081,-0.647128654,6.26E-05,0.003957326,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8402386603059148,0.5891323741828147
TRHDE,hsa-mir-98,-0.203640818,0.000473001,0.005738189,0.600126003,0.000282561,0.010299443,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6943900579148695,0.9194360185464017
RBM12B,hsa-mir-589,-0.238339514,4.00E-05,0.000819312,0.467560008,0.006969768,0.074087475,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0087975236227897,2.3749655378420624
VLDLR,hsa-mir-22,0.205281935,0.000424473,0.00527567,-0.502382111,0.003388631,0.047882994,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.4089778958944261,0.9926095320516921
LPA,hsa-mir-183,0.264255521,4.88E-06,0.000147439,-0.493228978,0.004125624,0.05393416,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.1521718176828197,3.807766899396524
RILPL1,hsa-mir-581,-0.200956075,0.00056362,0.006568748,0.452211719,0.009363686,0.088510901,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.851090991067183,1.2272717352039286
TMCC2,hsa-mir-382,0.205159197,0.000427936,0.005309043,-0.499223448,0.003628946,0.049940235,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5183161293128445,0.45159944162958343
ANXA1,hsa-mir-221,-0.217059748,0.000190413,0.00283584,0.557654542,0.000913295,0.021401286,targetprofiler-NO,targetscan-Yes,miRanda-Yes,4.84653720852331,1.3277036394442534
CDHR3,hsa-mir-874,-0.191575884,0.001021831,0.010337075,0.444859581,0.010736906,0.096035632,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1321952937693736,0.33387035592427716
SNX8,hsa-mir-625,0.147565067,0.011727225,0.063290951,-0.479762159,0.005458862,0.063896277,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3343540451885,3.8096054316046253
IYD,hsa-mir-96,0.146623471,0.01228016,0.06542164,-0.64599857,6.51E-05,0.004056631,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.16410150216352457,3.155378758196169
IQCB1,hsa-mir-589,-0.193135581,0.000927313,0.009601028,0.622412249,0.000142549,0.006668125,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.34733915507284,2.3749655378420624
ACADSB,hsa-mir-34a,0.199077089,0.000636337,0.007207519,-0.517849963,0.002399858,0.038844731,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.23079471130898174,2.9440272986452842
ROD1,hsa-mir-625,-0.20781709,0.000358517,0.004633265,0.75554677,5.77E-07,0.000190302,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7759099765210747,3.8096054316046253
PEX2,hsa-mir-31,-0.216943183,0.000191971,0.002853352,0.547107365,0.001193556,0.025243969,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7445041039317928,5.3020946961317605
CCDC68,hsa-mir-141,0.217003695,0.000191161,0.002844274,-0.688695809,1.31E-05,0.001470694,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2997209208240588,0.6026278538438596
DDX10,hsa-mir-1266,0.138907889,0.017745011,0.084988255,-0.649460368,5.77E-05,0.003748961,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.093176103763496,1.7902833206739064
ATP1A2,hsa-mir-204,-0.191372632,0.001034781,0.010439293,0.477229587,0.005746976,0.065902336,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.13195856171936715,0.5318807437385931
LUC7L3,hsa-mir-140,-0.257655657,8.52E-06,0.000233245,0.546231962,0.001219887,0.025588067,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.835333013772266,0.9604125519184151
PPARGC1B,hsa-mir-500a,0.306095293,9.96E-08,5.47E-06,-0.456555107,0.00862457,0.084232413,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9507436715883143,0.5898136713786983
COG4,hsa-mir-224,-0.164837943,0.004815398,0.033077306,0.682826166,1.66E-05,0.001712914,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.4043683782457017,2.3969138611261496
HADH,hsa-mir-660,0.347805917,1.07E-09,1.01E-07,-0.451607313,0.009470665,0.089100492,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.3305821353830745,0.45860803762697094
PLCXD3,hsa-mir-500b,0.189519264,0.00116003,0.011383615,-0.482242804,0.005188733,0.061969576,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.197554607739491,0.4248603541015599
KCNJ16,hsa-mir-380,-0.279496526,1.27E-06,4.82E-05,0.605771554,0.000238741,0.009239675,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8002800284818334,0.3848957386123192
KLHL3,hsa-mir-200b,0.155000393,0.00807892,0.048355152,-0.655412006,4.68E-05,0.003286624,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.18519492260177378,1.046052309471908
GPBP1,hsa-mir-664,-0.21130129,0.000283327,0.003863728,0.511161776,0.002791437,0.042539155,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0261721519471574,1.2399236141858918
MST1,hsa-mir-148a,-0.18799405,0.001273399,0.012232122,0.451972,0.009405993,0.088738127,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.4041484079845166,1.1000541075085981
PRAME,hsa-mir-23a,-0.140812137,0.016229036,0.079767702,0.487033215,0.004699378,0.05831806,targetprofiler-NO,targetscan-NO,miRanda-Yes,13.228164660272725,1.6485380929607507
GPR156,hsa-mir-500a,0.254569864,1.10E-05,0.000287636,-0.558188372,0.000900795,0.021221534,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6970776849950052,0.5898136713786983
MAN1C1,hsa-mir-627,0.190469551,0.001094167,0.010894752,-0.463850418,0.007494395,0.077375273,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.16638532620533866,0.7657364960280447
CLOCK,hsa-mir-203,0.186082878,0.001429801,0.013364828,-0.473347684,0.006213805,0.069118096,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5995106602721701,0.5891323741828147
C10orf79,hsa-mir-581,-0.175933949,0.002596898,0.020941191,0.498696906,0.003670402,0.050281358,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.5966415613868388,1.2272717352039286
FBXL2,hsa-mir-141,-0.155135644,0.008023168,0.048112291,0.666011714,3.17E-05,0.002585408,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5397624703103696,0.6026278538438596
HSPA2,hsa-mir-19a,-0.159960358,0.006245543,0.040053094,0.515567844,0.002527739,0.040093023,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.08191723006247932,1.404157206518435
C12orf11,hsa-mir-17,0.159425183,0.006423618,0.040889021,-0.637430907,8.72E-05,0.004879065,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.3216565357733232,1.608467635400364
ARSJ,hsa-mir-223,-0.136962175,0.019420071,0.090536507,0.626138729,0.000126488,0.006186064,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.3405982454207979,2.999866681937445
