mRNA,microRNA,weight,edge_color
ERO1LB,hsa-mir-31,0.294608285,green
NFYC,hsa-mir-1287,0.088263096,red
COG7,hsa-mir-193b,0.121396786,red
TUSC5,hsa-mir-1307,0.475006444,green
DDX54,hsa-mir-503,0.261764274,green
PHACTR4,hsa-mir-675,0.147792577,red
ATP6V0E2,hsa-mir-744,0.327507838,green
ZZZ3,hsa-mir-656,0.278479263,green
LRRC32,hsa-mir-1262,0.089169281,red
RALGAPB,hsa-mir-193b,0.119548122,red
SLC9A6,hsa-mir-539,0.120936561,red
LSG1,hsa-mir-193b,0.225149353,red
FLT4,hsa-mir-4326,0.283972031,green
IFFO1,hsa-mir-504,0.361201457,green
LARP4B,hsa-mir-505,0.40295056,red
ATOH8,hsa-mir-505,0.452969794,green
CCDC67,hsa-mir-618,0.32444167,green
TRIM4,hsa-mir-203,0.338010966,green
ATG9B,hsa-mir-624,0.082789767,red
SIDT2,hsa-mir-4286,0.4308449,green
SUV420H1,hsa-mir-616,0.206944049,red
EPAS1,hsa-mir-616,0.276641913,green
HSDL2,hsa-mir-944,0.316374095,green
MKL1,hsa-mir-22,0.21813719,red
RBMS2,hsa-mir-424,0.152306599,red
SPRYD3,hsa-mir-185,0.303287483,green
TBC1D22A,hsa-mir-1307,0.28246264,green
TFAP2A,hsa-mir-154,0.312749755,green
RBBP4,hsa-mir-326,0.177163239,red
IL28RA,hsa-mir-3157,0.125714592,red
ENTPD4,hsa-mir-145,0.088355214,red
PMM1,hsa-mir-126,0.382822946,green
KLHL3,hsa-mir-2355,0.282115132,green
CABLES2,hsa-mir-326,0.202506924,red
STX1A,hsa-mir-891a,0.115876628,red
CC2D1A,hsa-mir-3170,0.371326792,green
FNIP1,hsa-let-7b,0.163878022,red
DLG3,hsa-mir-31,0.635680335,green
NOVA1,hsa-mir-224,0.341007728,green
UCK2,hsa-mir-1226,0.347514968,red
SAMD8,hsa-mir-378,0.313956247,green
RBM23,hsa-mir-31,0.647059254,green
ZNF35,hsa-mir-21,0.326925582,green
RUNDC1,hsa-mir-21,0.275012302,green
SLC38A1,hsa-mir-561,0.26664035,green
IQSEC1,hsa-mir-23a,0.317989295,green
SEC23B,hsa-mir-130a,0.463545956,green
H2AFV,hsa-mir-3934,0.091790906,red
C12orf29,hsa-mir-193a,0.093663167,red
UBA52,hsa-mir-874,0.283219754,green
SLC25A40,hsa-mir-1179,0.160316337,red
DUSP8,hsa-mir-744,0.290547055,green
ALG13,hsa-mir-31,0.303715627,green
NEGR1,hsa-mir-452,0.65551299,green
PDK3,hsa-mir-505,0.303467652,red
SEPSECS,hsa-mir-548s,0.26845678,green
FAM86B1,hsa-mir-18a,0.178062404,red
STK36,hsa-mir-370,0.313853522,green
SNED1,hsa-let-7c,0.115295825,red
FOXP2,hsa-let-7c,0.176562951,red
FMNL2,hsa-mir-181d,0.095683786,red
