mRNA,microRNA,weight,edge_color
CD44,hsa-mir-150,0.467747576,red
ZFP1,hsa-mir-204,0.420864827,red
RRP15,hsa-mir-25,0.408654758,red
KDSR,hsa-mir-140,0.180463758,green
SYTL2,hsa-mir-424,0.143184456,green
PI4KAP2,hsa-mir-301b,0.510469983,red
ALK,hsa-mir-643,0.566638704,red
TTC30A,hsa-mir-106b,0.601086364,red
FSTL1,hsa-mir-22,0.373012599,red
CYCS,hsa-mir-377,0.123893756,green
ECE1,hsa-mir-493,0.441502267,red
LUC7L2,hsa-mir-30a,0.15967518,green
NVL,hsa-mir-186,0.460492937,red
ATXN1,hsa-mir-337,0.418398023,red
GAN,hsa-mir-190,0.40611969,red
