mRNA,microRNA,weight,edge_color
MCTS1,hsa-mir-370,0.376643526,green
LMAN1,hsa-mir-877,0.514229282,green
FUT4,hsa-mir-30d,0.385797244,green
GAS8,hsa-mir-3934,0.489248774,green
ENTPD7,hsa-mir-29a,0.36905352,green
NUP62CL,hsa-mir-889,0.514662531,green
STT3A,hsa-mir-186,0.545817488,green
RSPO3,hsa-mir-1251,0.379206126,green
FRK,hsa-mir-135b,0.363423829,green
ASF1A,hsa-mir-186,0.523643842,green
HHAT,hsa-mir-335,0.484670453,green
EPB41L5,hsa-mir-147b,0.366803379,red
TBC1D20,hsa-mir-1301,0.406902676,green
STX3,hsa-mir-642a,0.359781235,red
PPP1R13B,hsa-mir-505,0.372372595,red
PRRG4,hsa-mir-141,0.408962187,green
ZFP28,hsa-mir-1251,0.520945574,red
NIPA1,hsa-mir-320a,0.422924355,green
DNAJC1,hsa-mir-939,0.401210501,green
NDRG2,hsa-mir-625,0.767152864,green
NAA38,hsa-mir-151,0.36109962,green
ZNF562,hsa-mir-539,0.389571009,green
HNRNPUL2,hsa-mir-224,0.375394708,green
NDRG2,hsa-mir-141,0.516505152,green
USP19,hsa-mir-487b,0.389885786,green
MN1,hsa-mir-410,0.424206678,red
PEA15,hsa-mir-412,0.398040087,red
TPP2,hsa-mir-505,0.770572717,green
SMYD2,hsa-mir-148b,0.400776978,red
HRASLS5,hsa-mir-2110,0.49295372,green
ATP2A3,hsa-mir-2110,0.588420463,green
LGMN,hsa-mir-891a,0.39834669,red
BAG3,hsa-mir-183,0.357108227,green
EPB41L4B,hsa-mir-382,0.421399235,green
YWHAG,hsa-mir-331,0.381105301,red
SLC25A15,hsa-mir-1180,0.414181488,red
RAD18,hsa-mir-940,0.400640938,red
ZNF44,hsa-mir-432,0.58072304,green
ENOX2,hsa-mir-200b,0.461016374,red
BCL2L13,hsa-mir-766,0.431874061,red
SLCO3A1,hsa-mir-1301,0.52776328,green
C8orf45,hsa-mir-143,0.542845122,green
NUP50,hsa-mir-382,0.612913181,green
S100A10,hsa-mir-625,0.361634041,red
